chrom	start	end	atac_is_dynamic
chrX	7155868	7156046	dynamic
chrX	7157559	7157738	dynamic
chrX	7158660	7158871	constitutive
chrX	7160749	7160940	dynamic
chrX	7162839	7162964	dynamic
chrX	7165394	7165560	constitutive
chrX	7170134	7170292	constitutive
chrX	7170727	7170818	constitutive
chrX	7170926	7171141	dynamic
chrX	7172846	7173013	dynamic
chrX	7173385	7173553	dynamic
chrX	7174172	7174362	constitutive
chrX	7175503	7175713	dynamic
chrX	7175901	7176197	dynamic
chrX	7176963	7177099	dynamic
chrX	7181683	7181825	constitutive
chrX	7182971	7183135	dynamic
chrX	7193963	7194054	constitutive
chrX	7194161	7194279	constitutive
chrX	7199303	7199520	dynamic
chrX	7199985	7200127	dynamic
chrX	7200393	7200711	dynamic
chrX	7200924	7201165	dynamic
chrX	7202169	7202328	dynamic
chrX	7202631	7202842	dynamic
chrX	7209119	7209332	dynamic
chrX	7209338	7209479	dynamic
chrX	7210526	7210670	constitutive
chrX	7210806	7210963	dynamic
chrX	7211855	7212052	dynamic
chrX	7212800	7212925	dynamic
chrX	7213497	7213652	dynamic
chrX	7214595	7214751	dynamic
chrX	7214949	7215231	dynamic
chrX	7215522	7215723	dynamic
chrX	7216544	7216740	dynamic
chrX	7217784	7217983	dynamic
chrX	7218095	7218229	dynamic
chrX	7218872	7219004	dynamic
chrX	7219574	7219725	dynamic
chrX	7219888	7220033	dynamic
chrX	7220308	7220478	dynamic
chrX	7221968	7222124	dynamic
chrX	7222444	7222624	dynamic
chrX	7222835	7222960	dynamic
chrX	7223074	7223186	dynamic
chrX	7223301	7223457	dynamic
chrX	7224537	7224775	dynamic
chrX	7225076	7225243	dynamic
chrX	7230356	7230604	dynamic
chrX	7232409	7232631	constitutive
chrX	7233226	7233388	dynamic
chrX	7233666	7233925	dynamic
chrX	7234823	7235065	dynamic
chrX	7236775	7237109	dynamic
chrX	7241813	7242008	constitutive
chrX	7242273	7242430	constitutive
chrX	7242836	7243015	dynamic
chrX	7243105	7243201	dynamic
chrX	7243957	7244085	dynamic
chrX	7244299	7244477	dynamic
chrX	7244832	7245029	dynamic
chrX	7254158	7254351	dynamic
chrX	7254655	7254815	dynamic
chrX	7257142	7257263	dynamic
chrX	7260699	7260918	dynamic
chrX	7264969	7265219	dynamic
chrX	7266974	7267162	dynamic
chrX	7279332	7279638	dynamic
chrX	7279925	7280096	dynamic
chrX	7281249	7281405	dynamic
chrX	7283002	7283210	constitutive
chrX	7284507	7284686	dynamic
chrX	7284896	7285094	dynamic
chrX	7286796	7287026	constitutive
chrX	7289564	7289745	dynamic
chrX	7290685	7290830	dynamic
chrX	7290990	7291101	dynamic
chrX	7291288	7291466	dynamic
chrX	7291865	7292015	dynamic
chrX	7292588	7292832	dynamic
chrX	7296466	7296627	dynamic
chrX	7303192	7303379	dynamic
chrX	7305637	7305805	dynamic
chrX	7305888	7306029	dynamic
chrX	7306524	7306670	constitutive
chrX	7307046	7307197	constitutive
chrX	7307229	7307358	dynamic
chrX	7309879	7310036	dynamic
chrX	7310687	7310870	dynamic
chrX	7312011	7312152	dynamic
chrX	7314692	7314831	dynamic
chrX	7315427	7315584	dynamic
chrX	7316683	7316867	dynamic
chrX	7318262	7318446	constitutive
chrX	7318765	7318925	dynamic
chrX	7319362	7319521	dynamic
chrX	7320355	7320566	dynamic
chrX	7323621	7323750	dynamic
chrX	7323966	7324081	constitutive
chrX	7327046	7327266	dynamic
chrX	7328265	7328402	dynamic
chrX	7329713	7329861	dynamic
chrX	7330815	7330987	dynamic
chrX	7332873	7333122	dynamic
chrX	7333851	7333967	dynamic
chrX	7334360	7334561	dynamic
chrX	7340449	7340581	constitutive
chrX	7341011	7341159	dynamic
chrX	7343322	7343458	dynamic
chrX	7363677	7363950	dynamic
chrX	7378765	7378888	dynamic
chrX	7380019	7380146	dynamic
chrX	7393710	7393902	dynamic
chrX	7398388	7398511	dynamic
chrX	7398653	7398861	dynamic
chrX	7405300	7405476	dynamic
chrX	7420747	7420889	dynamic
chrX	7424997	7425116	constitutive
chrX	7426255	7426521	dynamic
chrX	7430529	7430686	dynamic
chrX	7431010	7431126	dynamic
chrX	7431423	7431548	dynamic
chrX	7437049	7437198	dynamic
chrX	7437444	7437580	constitutive
chrX	7438071	7438201	dynamic
chrX	7440185	7440315	constitutive
chrX	7442734	7442922	dynamic
chrX	7443192	7443321	dynamic
chrX	7444129	7444262	dynamic
chrX	7445822	7446029	dynamic
chrX	7452645	7453032	dynamic
chrX	7454006	7454096	dynamic
chrX	7454175	7454289	dynamic
chrX	7455268	7455409	dynamic
chrX	7456060	7456229	dynamic
chrX	7456613	7456714	dynamic
chrX	7456862	7457012	dynamic
chrX	7457227	7457391	dynamic
chrX	7460603	7460740	dynamic
chrX	7462089	7462236	constitutive
chrX	7462584	7462839	dynamic
chrX	7463683	7463873	dynamic
chrX	7464400	7464656	dynamic
chrX	7465932	7466096	dynamic
chrX	7466757	7466852	dynamic
chrX	7467102	7467249	dynamic
chrX	7467553	7467731	dynamic
chrX	7468254	7468418	dynamic
chrX	7469476	7469658	dynamic
chrX	7469953	7470180	dynamic
chrX	7475109	7475231	dynamic
chrX	7477201	7477321	dynamic
chrX	7477444	7477578	dynamic
chrX	7477687	7477806	dynamic
chrX	7478541	7478686	dynamic
chrX	7481170	7481371	dynamic
chrX	7485838	7486004	dynamic
chrX	7488661	7488825	dynamic
chrX	7494037	7494136	dynamic
chrX	7501079	7501224	dynamic
chrX	7502554	7502688	dynamic
chrX	7507274	7507398	dynamic
chrX	7507552	7507738	dynamic
chrX	7511293	7511466	dynamic
chrX	7518913	7519054	dynamic
chrX	7519592	7519799	dynamic
chrX	7520840	7520978	dynamic
chrX	7522626	7522764	dynamic
chrX	7523747	7523876	dynamic
chrX	7524031	7524160	dynamic
chrX	7525820	7525982	dynamic
chrX	7527926	7528068	dynamic
chrX	7528157	7528302	constitutive
chrX	7531928	7532058	dynamic
chrX	7533027	7533154	dynamic
chrX	7534540	7534727	dynamic
chrX	7536166	7536338	dynamic
chrX	7537938	7538121	dynamic
chrX	7543046	7543275	constitutive
chrX	7544997	7545159	dynamic
chrX	7546410	7546558	dynamic
chrX	7550571	7550718	dynamic
chrX	7552848	7552990	dynamic
chrX	7553306	7553485	dynamic
chrX	7554345	7554484	dynamic
chrX	7554682	7554847	dynamic
chrX	7556755	7556933	dynamic
chrX	7558947	7559115	dynamic
chrX	7559813	7560040	constitutive
chrX	7560265	7560382	dynamic
chrX	7562090	7562270	dynamic
chrX	7562688	7562856	dynamic
chrX	7563490	7563639	dynamic
chrX	7565084	7565190	dynamic
chrX	7568987	7569109	dynamic
chrX	7569770	7569876	dynamic
chrX	7570016	7570144	dynamic
chrX	7570221	7570359	dynamic
chrX	7573288	7573395	dynamic
chrX	7573600	7573796	dynamic
chrX	7575794	7575920	dynamic
chrX	7576059	7576254	dynamic
chrX	7577535	7577711	dynamic
chrX	7578247	7578332	constitutive
chrX	7578418	7578586	dynamic
chrX	7578784	7578877	constitutive
chrX	7581071	7581210	constitutive
chrX	7584025	7584229	constitutive
chrX	7584455	7584561	constitutive
chrX	7585396	7585503	dynamic
chrX	7585729	7585873	dynamic
chrX	7586478	7586703	dynamic
chrX	7586851	7586957	dynamic
chrX	7587757	7588027	dynamic
chrX	7590850	7590993	constitutive
chrX	7592933	7593069	constitutive
chrX	7593492	7593696	constitutive
chrX	7594223	7594397	constitutive
chrX	7595510	7595616	constitutive
chrX	7596088	7596250	dynamic
chrX	7596690	7596832	dynamic
chrX	7598130	7598266	constitutive
chrX	7605778	7605932	dynamic
chrX	7606423	7606579	dynamic
chrX	7606910	7607105	constitutive
chrX	7630897	7631037	dynamic
chrX	7634029	7634218	dynamic
chrX	7634339	7634484	dynamic
chrX	7636087	7636307	dynamic
chrX	7637373	7637509	dynamic
chrX	7637698	7637897	dynamic
chrX	7639032	7639305	constitutive
chrX	7639672	7639862	constitutive
chrX	7640861	7641035	dynamic
chrX	7641606	7641744	dynamic
chrX	7646101	7646306	constitutive
chrX	7648350	7648515	dynamic
chrX	7649466	7649678	dynamic
chrX	7650337	7650550	constitutive
chrX	7651117	7651584	dynamic
chrX	7651892	7652050	dynamic
chrX	7652361	7652554	dynamic
chrX	7653069	7653288	constitutive
chrX	7654024	7654165	dynamic
chrX	7654201	7654350	dynamic
chrX	7654592	7654722	dynamic
chrX	7655516	7655706	dynamic
chrX	7659767	7659910	dynamic
chrX	7660948	7661073	constitutive
chrX	7661238	7661401	constitutive
chrX	7661711	7661833	constitutive
chrX	7662111	7662224	constitutive
chrX	7662637	7662772	constitutive
chrX	7664494	7664640	dynamic
chrX	7665506	7665633	dynamic
chrX	7665983	7666173	constitutive
chrX	7666387	7666532	dynamic
chrX	7667804	7667960	dynamic
chrX	7668656	7668773	dynamic
chrX	7670977	7671118	dynamic
chrX	7678439	7678621	dynamic
chrX	7679983	7680125	dynamic
chrX	7680536	7680684	constitutive
chrX	7680908	7681036	dynamic
chrX	7681464	7681596	dynamic
chrX	7682054	7682161	constitutive
chrX	7682428	7682591	dynamic
chrX	7688858	7689031	dynamic
chrX	7689589	7689775	dynamic
chrX	7710175	7710353	dynamic
chrX	7711234	7711415	dynamic
chrX	7712982	7713142	dynamic
chrX	7714566	7714730	dynamic
chrX	7715492	7715708	dynamic
chrX	7718106	7718211	constitutive
chrX	7718637	7718786	dynamic
chrX	7718975	7719109	dynamic
chrX	7720916	7721050	dynamic
chrX	7723089	7723234	dynamic
chrX	7725682	7725865	dynamic
chrX	7727708	7727855	dynamic
chrX	7732689	7732880	dynamic
chrX	7736241	7736433	dynamic
chrX	7736718	7736902	dynamic
chrX	7737500	7737613	dynamic
chrX	7743228	7743407	dynamic
chrX	7745463	7745583	dynamic
chrX	7746633	7746809	dynamic
chrX	7748291	7748438	dynamic
chrX	7773089	7773245	dynamic
chrX	7773586	7773717	dynamic
chrX	7773953	7774083	dynamic
chrX	7775619	7775791	dynamic
chrX	7776641	7776883	dynamic
chrX	7777548	7777684	dynamic
chrX	7777714	7777975	dynamic
chrX	7778716	7779067	dynamic
chrX	7782465	7782600	constitutive
chrX	7782889	7783036	constitutive
chrX	7788034	7788179	dynamic
chrX	7790772	7791040	dynamic
chrX	7791896	7792019	dynamic
chrX	7792213	7792399	dynamic
chrX	7793381	7793512	dynamic
chrX	7793760	7793868	constitutive
chrX	7794323	7794603	dynamic
chrX	7798442	7798549	constitutive
chrX	7798750	7798855	dynamic
chrX	7807305	7807475	dynamic
chrX	7808514	7808636	constitutive
chrX	7808878	7809032	constitutive
chrX	7809350	7809466	constitutive
chrX	7809632	7809775	dynamic
chrX	7810481	7810625	constitutive
chrX	7811041	7811173	constitutive
chrX	7811911	7812071	dynamic
chrX	7812985	7813173	dynamic
chrX	7814807	7814964	dynamic
chrX	7823166	7823365	dynamic
chrX	7823677	7823883	constitutive
chrX	7825036	7825299	constitutive
chrX	7825764	7826006	dynamic
chrX	7826696	7826994	dynamic
chrX	7828039	7828260	dynamic
chrX	7833905	7834094	constitutive
chrX	7866525	7866699	constitutive
chrX	7867329	7867558	dynamic
chrX	7869376	7869533	dynamic
chrX	7873434	7873688	dynamic
chrX	7878502	7878791	dynamic
chrX	7880599	7880805	dynamic
chrX	7880882	7881027	dynamic
chrX	7882384	7882538	dynamic
chrX	7884124	7884276	dynamic
chrX	7884817	7885007	constitutive
chrX	7892489	7892721	dynamic
chrX	7898276	7898408	dynamic
chrX	7900215	7900357	dynamic
chrX	7901922	7902083	dynamic
chrX	7906445	7906570	dynamic
chrX	7915697	7915821	dynamic
chrX	7916180	7916310	dynamic
chrX	7917595	7917823	constitutive
chrX	7925174	7925433	dynamic
chrX	7944990	7945149	dynamic
chrX	7945461	7945643	dynamic
chrX	7947722	7947872	constitutive
chrX	7947995	7948134	constitutive
chrX	7948564	7948756	constitutive
chrX	7948929	7949060	constitutive
chrX	7950324	7950476	dynamic
chrX	7951586	7951735	dynamic
chrX	7952280	7952460	constitutive
chrX	7952864	7952977	dynamic
chrX	7953707	7953891	constitutive
chrX	7954408	7954549	constitutive
chrX	7956575	7956753	constitutive
chrX	7958337	7958463	dynamic
chrX	7959750	7959877	constitutive
chrX	7961892	7961986	dynamic
chrX	7962125	7962276	constitutive
chrX	7962485	7962592	dynamic
chrX	7964020	7964221	dynamic
chrX	7964497	7964754	constitutive
chrX	7965599	7965787	dynamic
chrX	7966415	7966762	constitutive
chrX	7966977	7967120	dynamic
chrX	7967949	7968269	dynamic
chrX	7968601	7968890	dynamic
chrX	7972502	7972627	dynamic
chrX	7975822	7975983	dynamic
chrX	7982084	7982219	constitutive
chrX	7982571	7982686	constitutive
chrX	7983022	7983194	dynamic
chrX	7984861	7985017	dynamic
chrX	7985602	7985769	constitutive
chrX	7986992	7987146	dynamic
chrX	7990345	7990545	dynamic
chrX	7995490	7995727	dynamic
chrX	7997117	7997240	dynamic
chrX	7998058	7998225	dynamic
chrX	7998918	7999053	dynamic
chrX	8001696	8002069	dynamic
chrX	8003757	8003935	dynamic
chrX	8004758	8004890	dynamic
chrX	8006069	8006209	dynamic
chrX	8010673	8010839	constitutive
chrX	8011141	8011284	dynamic
chrX	8014459	8014610	dynamic
chrX	8014799	8014978	dynamic
chrX	8015635	8015764	dynamic
chrX	8016004	8016143	dynamic
chrX	8016560	8016810	dynamic
chrX	8017365	8017572	dynamic
chrX	8017837	8018061	dynamic
chrX	8018499	8018730	dynamic
chrX	8019103	8019269	dynamic
chrX	8019726	8019885	dynamic
chrX	8020230	8020351	constitutive
chrX	8020633	8020778	constitutive
chrX	8021163	8021347	dynamic
chrX	8021657	8021917	dynamic
chrX	8022761	8022956	dynamic
chrX	8026813	8026945	dynamic
chrX	8028827	8028961	constitutive
chrX	8029199	8029341	constitutive
chrX	8036282	8036431	dynamic
chrX	8036651	8036782	constitutive
chrX	8037393	8037517	dynamic
chrX	8038898	8039022	dynamic
chrX	8039862	8040010	dynamic
chrX	8040345	8040539	dynamic
chrX	8041086	8041200	dynamic
chrX	8045225	8045400	dynamic
chrX	8047549	8047699	dynamic
chrX	8052133	8052289	dynamic
chrX	8052958	8053371	dynamic
chrX	8054499	8054777	dynamic
chrX	8057913	8058024	constitutive
chrX	8059867	8060003	dynamic
chrX	8069327	8069567	dynamic
chrX	8074614	8074871	dynamic
chrX	8077874	8078053	dynamic
chrX	8078464	8078589	dynamic
chrX	8078949	8079096	dynamic
chrX	8083410	8083571	dynamic
chrX	8083938	8084102	dynamic
chrX	8084489	8084675	dynamic
chrX	8086705	8086877	constitutive
chrX	8087046	8087192	dynamic
chrX	8087826	8087937	dynamic
chrX	8088546	8088894	constitutive
chrX	8089339	8089447	constitutive
chrX	8089585	8089776	dynamic
chrX	8090024	8090163	dynamic
chrX	8097224	8097367	constitutive
chrX	8099008	8099164	dynamic
chrX	8103982	8104108	dynamic
chrX	8109624	8109776	constitutive
chrX	8110013	8110128	dynamic
chrX	8110405	8110590	dynamic
chrX	8116305	8116496	dynamic
chrX	8123231	8123438	dynamic
chrX	8126795	8126960	constitutive
chrX	8136581	8136735	dynamic
chrX	8148697	8148850	dynamic
chrX	8149021	8149142	dynamic
chrX	8149969	8150107	constitutive
chrX	8150446	8150586	constitutive
chrX	8151433	8151643	dynamic
chrX	8152528	8152650	dynamic
chrX	8152824	8152921	dynamic
chrX	8153710	8153892	dynamic
chrX	8154326	8154437	dynamic
chrX	8154581	8154711	dynamic
chrX	8154968	8155077	dynamic
chrX	8155337	8155437	dynamic
chrX	8155624	8155759	dynamic
chrX	8156042	8156163	constitutive
chrX	8156619	8156743	dynamic
chrX	8157209	8157350	dynamic
chrX	8159031	8159163	dynamic
chrX	8160113	8160312	dynamic
chrX	8163591	8163882	dynamic
chrX	8168377	8168547	dynamic
chrX	8169603	8169717	constitutive
chrX	8181937	8182151	constitutive
chrX	8188971	8189159	dynamic
chrX	8190114	8190261	dynamic
chrX	8193198	8193413	dynamic
chrX	8195416	8195568	dynamic
chrX	8196462	8196590	constitutive
chrX	8197029	8197148	dynamic
chrX	8198586	8198722	dynamic
chrX	8200267	8200409	dynamic
chrX	8201218	8201416	dynamic
chrX	8204646	8204774	dynamic
chrX	8205990	8206176	dynamic
chrX	8210383	8210586	dynamic
chrX	8211081	8211234	dynamic
chrX	8231409	8231554	constitutive
chrX	8231854	8232033	dynamic
chrX	8232406	8232577	constitutive
chrX	8232647	8232759	constitutive
chrX	8232997	8233137	constitutive
chrX	8233584	8233777	dynamic
chrX	8235991	8236225	dynamic
chrX	8236601	8236763	dynamic
chrX	8238580	8238797	dynamic
chrX	8238870	8238964	dynamic
chrX	8240023	8240158	dynamic
chrX	8241895	8242119	dynamic
chrX	8243151	8243347	dynamic
chrX	8246191	8246346	dynamic
chrX	8248522	8248656	dynamic
chrX	8249481	8249600	constitutive
chrX	8249977	8250108	constitutive
chrX	8250951	8251147	constitutive
chrX	8251843	8251967	dynamic
chrX	8252356	8252521	dynamic
chrX	8255484	8255629	dynamic
chrX	8257749	8257879	dynamic
chrX	8259661	8259820	dynamic
chrX	8260338	8260533	dynamic
chrX	8261366	8261513	dynamic
chrX	8262755	8262915	dynamic
chrX	8266598	8266851	dynamic
chrX	8268228	8268368	dynamic
chrX	8271003	8271174	dynamic
chrX	8273647	8273803	dynamic
chrX	8274879	8275019	dynamic
chrX	8276069	8276214	dynamic
chrX	8276418	8276548	constitutive
chrX	8284238	8284426	dynamic
chrX	8285380	8285534	dynamic
chrX	8286841	8286975	dynamic
chrX	8287263	8287404	constitutive
chrX	8298705	8298877	dynamic
chrX	8302448	8302613	constitutive
chrX	8302918	8303057	dynamic
chrX	8303474	8303656	dynamic
chrX	8304068	8304284	dynamic
chrX	8305010	8305154	dynamic
chrX	8308303	8308442	constitutive
chrX	8310681	8310911	dynamic
chrX	8311692	8311883	dynamic
chrX	8312387	8312559	dynamic
chrX	8315039	8315227	dynamic
chrX	8323441	8323592	dynamic
chrX	8326494	8326668	dynamic
chrX	8345190	8345421	constitutive
chrX	8346273	8346411	dynamic
chrX	8348262	8348450	dynamic
chrX	8350865	8351007	constitutive
chrX	8355506	8355672	dynamic
chrX	8356347	8356488	dynamic
chrX	8361632	8361765	dynamic
chrX	8366834	8366952	constitutive
chrX	8368243	8368394	dynamic
chrX	8368544	8368645	dynamic
chrX	8377778	8377939	dynamic
chrX	8378291	8378457	dynamic
chrX	8379238	8379384	dynamic
chrX	8381765	8381887	dynamic
chrX	8382102	8382207	dynamic
chrX	8384080	8384210	constitutive
chrX	8384768	8384931	dynamic
chrX	8385689	8385785	dynamic
chrX	8386059	8386186	constitutive
chrX	8386499	8386690	dynamic
chrX	8386965	8387157	constitutive
chrX	8389163	8389380	dynamic
chrX	8389523	8389637	dynamic
chrX	8390013	8390153	dynamic
chrX	8390343	8390425	dynamic
chrX	8390519	8390679	constitutive
chrX	8391658	8391805	dynamic
chrX	8392683	8392824	dynamic
chrX	8393660	8393776	dynamic
chrX	8396055	8396218	constitutive
chrX	8397106	8397253	dynamic
chrX	8397513	8397637	dynamic
chrX	8398227	8398424	dynamic
chrX	8398716	8398935	dynamic
chrX	8400342	8400487	dynamic
chrX	8401525	8401660	dynamic
chrX	8401764	8402003	constitutive
chrX	8404242	8404466	constitutive
chrX	8408638	8408904	dynamic
chrX	8409455	8409574	constitutive
chrX	8412662	8412814	dynamic
chrX	8416832	8416965	dynamic
chrX	8417892	8418019	dynamic
chrX	8418372	8418547	dynamic
chrX	8418841	8419038	dynamic
chrX	8419401	8419526	dynamic
chrX	8421617	8421791	dynamic
chrX	8422100	8422216	dynamic
chrX	8423333	8423431	dynamic
chrX	8423809	8423945	dynamic
chrX	8424445	8424606	constitutive
chrX	8424750	8424857	dynamic
chrX	8425031	8425174	constitutive
chrX	8426328	8426515	dynamic
chrX	8426751	8426940	dynamic
chrX	8428393	8428526	dynamic
chrX	8437320	8437502	dynamic
chrX	8438518	8438719	constitutive
chrX	8438895	8439069	dynamic
chrX	8440111	8440370	dynamic
chrX	8442146	8442259	dynamic
chrX	8443598	8443764	dynamic
chrX	8444608	8444763	dynamic
chrX	8445916	8446145	dynamic
chrX	8455646	8455793	dynamic
chrX	8455877	8456083	dynamic
chrX	8459015	8459131	dynamic
chrX	8463259	8463439	dynamic
chrX	8465073	8465231	dynamic
chrX	8465906	8466122	dynamic
chrX	8470406	8470587	dynamic
chrX	8471318	8471448	dynamic
chrX	8472589	8472757	dynamic
chrX	8473057	8473194	dynamic
chrX	8473501	8473649	dynamic
chrX	8474136	8474253	dynamic
chrX	8475144	8475446	dynamic
chrX	8475812	8476028	dynamic
chrX	8476264	8476395	dynamic
chrX	8476465	8476648	dynamic
chrX	8476962	8477122	dynamic
chrX	8477454	8477670	dynamic
chrX	8479124	8479320	dynamic
chrX	8481892	8482049	dynamic
chrX	8485416	8485626	dynamic
chrX	8486899	8487051	dynamic
chrX	8492118	8492331	dynamic
chrX	8492753	8492951	constitutive
chrX	8499671	8500000	dynamic
chrX	8504169	8504363	dynamic
chrX	8505680	8505877	dynamic
chrX	8507053	8507270	dynamic
chrX	8507511	8507713	dynamic
chrX	8508129	8508359	dynamic
chrX	8509058	8509279	dynamic
chrX	8545528	8545703	constitutive
chrX	8546124	8546267	constitutive
chrX	8548838	8548955	dynamic
chrX	8549064	8549199	dynamic
chrX	8550195	8550360	dynamic
chrX	8550632	8550742	dynamic
chrX	8551799	8551931	dynamic
chrX	8554074	8554219	dynamic
chrX	8556727	8556897	dynamic
chrX	8559311	8559443	dynamic
chrX	8563666	8563986	dynamic
chrX	8564157	8564289	constitutive
chrX	8564491	8564639	constitutive
chrX	8566037	8566280	dynamic
chrX	8566632	8566802	dynamic
chrX	8567223	8567406	dynamic
chrX	8567928	8568112	constitutive
chrX	8568371	8568617	dynamic
chrX	8569225	8569372	dynamic
chrX	8569981	8570339	dynamic
chrX	8575254	8575435	dynamic
chrX	8575942	8576125	dynamic
chrX	8577888	8578025	dynamic
chrX	8583052	8583172	constitutive
chrX	8584981	8585153	dynamic
chrX	8585817	8586004	dynamic
chrX	8599652	8599763	dynamic
chrX	8599905	8600065	dynamic
chrX	8604248	8604396	dynamic
chrX	8605154	8605280	dynamic
chrX	8608823	8609004	dynamic
chrX	8623531	8623661	dynamic
chrX	8623967	8624117	dynamic
chrX	8624163	8624253	dynamic
chrX	8624381	8624550	dynamic
chrX	8638607	8638726	dynamic
chrX	8638764	8638909	dynamic
chrX	8639204	8639321	dynamic
chrX	8640760	8640896	dynamic
chrX	8641155	8641345	constitutive
chrX	8643187	8643337	dynamic
chrX	8644741	8644930	dynamic
chrX	8646347	8646470	dynamic
chrX	8647173	8647387	dynamic
chrX	8648650	8648895	dynamic
chrX	8650630	8650795	dynamic
chrX	8651193	8651326	constitutive
chrX	8653802	8653931	dynamic
chrX	8654475	8654612	dynamic
chrX	8655232	8655380	dynamic
chrX	8656122	8656274	constitutive
chrX	8656546	8656682	dynamic
chrX	8658163	8658318	dynamic
chrX	8659041	8659250	dynamic
chrX	8659568	8659741	dynamic
chrX	8660335	8660467	dynamic
chrX	8660979	8661158	dynamic
chrX	8662455	8662638	dynamic
chrX	8662668	8662753	dynamic
chrX	8663922	8664076	dynamic
chrX	8665381	8665576	constitutive
chrX	8666154	8666315	constitutive
chrX	8667448	8667568	constitutive
chrX	8667782	8667910	dynamic
chrX	8668654	8668804	dynamic
chrX	8669040	8669164	dynamic
chrX	8670147	8670318	constitutive
chrX	8673248	8673371	constitutive
chrX	8673595	8673758	dynamic
chrX	8674565	8674793	dynamic
chrX	8676067	8676164	dynamic
chrX	8676171	8676389	dynamic
chrX	8677934	8678153	dynamic
chrX	8703743	8703862	dynamic
chrX	8704132	8704262	dynamic
chrX	8709524	8709647	dynamic
chrX	8712700	8712864	dynamic
chrX	8713473	8713695	constitutive
chrX	8713934	8714161	dynamic
chrX	8714952	8715077	dynamic
chrX	8718928	8719076	dynamic
chrX	8719949	8720090	dynamic
chrX	8723723	8723915	dynamic
chrX	8724083	8724249	dynamic
chrX	8727332	8727503	dynamic
chrX	8737147	8737334	dynamic
chrX	8737826	8738019	dynamic
chrX	8738728	8738906	dynamic
chrX	8741733	8741891	dynamic
chrX	8750285	8750443	dynamic
chrX	8750942	8751082	constitutive
chrX	8752637	8752795	dynamic
chrX	8754335	8754505	dynamic
chrX	8755985	8756334	dynamic
chrX	8757126	8757240	dynamic
chrX	8760511	8760682	dynamic
chrX	8761082	8761221	dynamic
chrX	8762926	8763237	dynamic
chrX	8765351	8765496	dynamic
chrX	8780990	8781161	constitutive
chrX	8784739	8784866	constitutive
chrX	8786731	8786900	dynamic
chrX	8787821	8788005	dynamic
chrX	8788379	8788586	dynamic
chrX	8789024	8789232	dynamic
chrX	8790585	8790711	constitutive
chrX	8791244	8791443	dynamic
chrX	8791850	8791967	constitutive
chrX	8796801	8796920	dynamic
chrX	8800081	8800234	dynamic
chrX	8801064	8801244	dynamic
chrX	8806445	8806592	dynamic
chrX	8810991	8811160	constitutive
chrX	8811503	8811613	constitutive
chrX	8812011	8812166	dynamic
chrX	8818076	8818206	dynamic
chrX	8818551	8818686	dynamic
chrX	8819544	8819680	dynamic
chrX	8819908	8820171	dynamic
chrX	8820642	8820880	dynamic
chrX	8824502	8824671	dynamic
chrX	8826114	8826254	dynamic
chrX	8829243	8829385	dynamic
chrX	8829673	8829796	dynamic
chrX	8831187	8831304	dynamic
chrX	8835471	8835623	dynamic
chrX	8835910	8836087	constitutive
chrX	8836418	8836574	dynamic
chrX	8838300	8838431	dynamic
chrX	8843272	8843375	dynamic
chrX	8846493	8846707	dynamic
chrX	8846937	8847116	dynamic
chrX	8853873	8854015	dynamic
chrX	8854373	8854514	dynamic
chrX	8858277	8858393	dynamic
chrX	8858675	8858822	dynamic
chrX	8858979	8859083	dynamic
chrX	8859110	8859289	dynamic
chrX	8859645	8859762	dynamic
chrX	8860065	8860223	dynamic
chrX	8862097	8862240	dynamic
chrX	8863681	8863902	dynamic
chrX	8869305	8869454	dynamic
chrX	8869832	8869960	dynamic
chrX	8875952	8876086	constitutive
chrX	8877214	8877340	dynamic
chrX	8882216	8882363	dynamic
chrX	8884394	8884513	constitutive
chrX	8888951	8889179	dynamic
chrX	8890501	8890686	constitutive
chrX	8891395	8891527	dynamic
chrX	8892316	8892450	dynamic
chrX	8906295	8906477	constitutive
chrX	8911176	8911299	dynamic
chrX	8918847	8918986	dynamic
chrX	8919403	8919576	constitutive
chrX	8925505	8925630	dynamic
chrX	8929810	8929949	dynamic
chrX	8931040	8931180	constitutive
chrX	8931748	8931864	dynamic
chrX	8932455	8932612	dynamic
chrX	8932930	8933055	dynamic
chrX	8933250	8933378	dynamic
chrX	8933576	8933754	dynamic
chrX	8934321	8934519	dynamic
chrX	8939420	8939564	dynamic
chrX	8940096	8940234	dynamic
chrX	8944204	8944321	dynamic
chrX	8945121	8945247	dynamic
chrX	8951980	8952169	dynamic
chrX	8955884	8956015	dynamic
chrX	8969446	8969722	dynamic
chrX	8971462	8971588	dynamic
chrX	8986417	8986513	dynamic
chrX	8986552	8986821	dynamic
chrX	8987855	8987972	constitutive
chrX	8991961	8992067	constitutive
chrX	8995407	8995599	dynamic
chrX	8995700	8995857	dynamic
chrX	8997058	8997193	dynamic
chrX	8997518	8997689	dynamic
chrX	9003678	9003800	dynamic
chrX	9006538	9006653	constitutive
chrX	9024389	9024507	dynamic
chrX	9025604	9025761	dynamic
chrX	9028973	9029108	dynamic
chrX	9033721	9033836	dynamic
chrX	9034389	9034535	dynamic
chrX	9035279	9035428	dynamic
chrX	9036338	9036485	dynamic
chrX	9052090	9052208	dynamic
chrX	9053314	9053497	dynamic
chrX	9053589	9053751	dynamic
chrX	9056469	9056679	constitutive
chrX	9058103	9058284	dynamic
chrX	9059246	9059401	dynamic
