chrom_ce10	start_ce10	end_ce10	devel_is_dynamic	ageing_is_dynamic	devel_cluster_label	ageing_cluster_label
chrX	13448512	13448663	True	True	.	.
chrX	13448630	13448781	True	True	.	.
chrX	13448842	13448993	False	False	.	.
chrX	13451781	13451932	True	False	Mix7	stable
chrX	13456478	13456629	True	False	Mix8	stable
chrX	13469156	13469307	True	False	G1	stable
chrX	13470372	13470523	True	False	.	.
chrX	13471623	13471774	False	False	stable	stable
chrX	13471893	13472044	False	False	stable	stable
chrX	13477565	13477716	True	False	Mix6	stable
chrX	13489796	13489947	True	False	.	.
chrX	13493841	13493992	True	False	.	.
chrX	13495848	13495999	True	False	.	.
chrX	13498341	13498492	True	False	.	.
chrX	13499906	13500057	True	False	.	.
chrX	13500713	13500864	True	False	.	.
chrX	13502405	13502556	True	False	N+M	stable
chrX	13503922	13504073	True	False	.	.
chrX	13506114	13506265	True	False	Mix4	stable
chrX	13506568	13506719	True	False	.	.
chrX	13507356	13507507	True	True	Mix8	I+H [1]
chrX	13511910	13512061	True	False	.	.
chrX	13514194	13514345	True	False	.	.
chrX	13514453	13514604	True	False	.	.
chrX	13514881	13515032	True	False	.	.
chrX	13518090	13518241	False	True	stable	I+H [1]
chrX	13519063	13519214	True	False	Mix4	stable
chrX	13519609	13519760	False	False	.	.
chrX	13521119	13521270	False	False	.	.
chrX	13525167	13525318	True	True	.	.
chrX	13525550	13525701	True	True	.	.
chrX	13526237	13526388	False	False	stable	stable
chrX	13526593	13526744	True	False	.	.
chrX	13527362	13527513	True	False	Mix2	stable
chrX	13527735	13527886	False	False	stable	stable
chrX	13528644	13528795	True	False	.	.
chrX	13529405	13529556	True	False	.	.
chrX	13530444	13530595	False	True	.	.
chrX	13531168	13531319	False	True	stable	Mix4
chrX	13531861	13532012	False	False	.	.
chrX	13532682	13532833	True	False	N+M	stable
chrX	13533748	13533899	False	False	.	.
chrX	13539790	13539941	True	False	.	.
chrX	13541298	13541449	True	False	Mix3	stable
chrX	13542801	13542952	True	False	.	.
chrX	13543323	13543474	True	False	.	.
chrX	13544043	13544194	True	True	.	.
chrX	13544459	13544610	True	True	.	.
chrX	13555195	13555346	True	False	.	.
chrX	13557552	13557703	False	False	stable	stable
chrX	13558681	13558832	True	False	.	.
chrX	13562064	13562215	True	False	.	.
chrX	13567488	13567639	False	True	.	.
chrX	13569192	13569343	True	False	.	.
chrX	13578571	13578722	True	True	G3	I
chrX	13581175	13581326	True	False	.	.
chrX	13581642	13581793	False	False	.	.
chrX	13582197	13582348	True	False	.	.
chrX	13584016	13584167	True	False	Mix6	stable
chrX	13584490	13584641	False	False	stable	stable
chrX	13584884	13585035	True	False	.	.
chrX	13585050	13585201	True	False	.	.
chrX	13585440	13585591	False	False	.	.
chrX	13595521	13595672	False	True	.	.
chrX	13596070	13596221	True	False	Mix6	stable
chrX	13596448	13596599	False	False	stable	stable
chrX	13598088	13598239	True	False	Mix5	stable
chrX	13603915	13604066	False	False	stable	stable
chrX	13604981	13605132	True	False	N+M	stable
chrX	13605922	13606073	False	False	.	.
chrX	13613107	13613258	True	False	Mix8	stable
chrX	13615220	13615371	True	False	.	.
chrX	13621475	13621626	True	False	.	.
chrX	13621958	13622109	False	False	stable	stable
chrX	13623820	13623971	True	False	.	.
chrX	13624465	13624616	False	False	.	.
chrX	13629175	13629326	True	False	.	.
chrX	13632324	13632475	True	False	.	.
chrX	13633109	13633260	False	False	.	.
chrX	13633915	13634066	True	False	.	.
chrX	13637549	13637700	True	False	N+M	stable
chrX	13638415	13638566	True	False	Mix1	stable
chrX	13646729	13646880	True	False	N+M	stable
chrX	13653034	13653185	True	False	.	.
chrX	13653563	13653714	True	False	.	.
chrX	13654419	13654570	True	False	N+M	stable
chrX	13655436	13655587	True	False	.	.
chrX	13655860	13656011	True	False	.	.
chrX	13657509	13657660	True	False	.	.
chrX	13657919	13658070	False	False	.	.
chrX	13659096	13659247	True	False	.	.
chrX	13663704	13663855	True	False	I1	stable
chrX	13665402	13665553	False	False	.	.
chrX	13668690	13668841	True	False	Mix5	stable
chrX	13669709	13669860	True	False	Mix6	stable
chrX	13670721	13670872	False	True	.	.
chrX	13671016	13671167	False	False	.	.
chrX	13672670	13672821	False	False	stable	stable
chrX	13673725	13673876	True	False	.	.
chrX	13674168	13674319	True	False	.	.
chrX	13675376	13675527	True	False	.	.
chrX	13675558	13675709	False	False	.	.
chrX	13676952	13677103	True	False	G3	stable
chrX	13681968	13682119	True	False	.	.
chrX	13685374	13685525	True	False	.	.
chrX	13685809	13685960	True	False	I2	stable
chrX	13686278	13686429	False	True	.	.
chrX	13687068	13687219	True	False	Mix2	stable
chrX	13687665	13687816	False	False	stable	stable
chrX	13688472	13688623	False	False	.	.
chrX	13689053	13689204	False	False	.	.
chrX	13690383	13690534	True	False	.	.
chrX	13694025	13694176	False	True	.	.
chrX	13694451	13694602	True	False	.	.
chrX	13696267	13696418	True	False	.	.
chrX	13697567	13697718	True	True	.	.
chrX	13700725	13700876	True	False	.	.
chrX	13701686	13701837	True	False	.	.
chrX	13709129	13709280	False	False	.	.
chrX	13711818	13711969	False	False	.	.
chrX	13712970	13713121	True	False	.	.
chrX	13713589	13713740	False	False	.	.
chrX	13714722	13714873	True	True	.	.
chrX	13715893	13716044	False	False	.	.
chrX	13716308	13716459	True	False	.	.
chrX	13717044	13717195	True	True	.	.
chrX	13717426	13717577	True	False	I2	stable
chrX	13719707	13719858	False	True	.	.
chrX	13726346	13726497	False	False	.	.
chrX	13726929	13727080	True	False	Mix6	stable
chrX	13729757	13729908	True	True	.	.
chrX	13730197	13730348	True	True	.	.
chrX	13730607	13730758	True	False	I1	stable
chrX	13731018	13731169	True	False	.	.
chrX	13732948	13733099	False	False	.	.
chrX	13734526	13734677	False	False	.	.
chrX	13735718	13735869	True	False	.	.
chrX	13736690	13736841	True	False	.	.
chrX	13738968	13739119	True	False	.	.
chrX	13739519	13739670	True	False	Mix1	stable
chrX	13743412	13743563	True	False	.	.
chrX	13744758	13744909	True	False	.	.
chrX	13745622	13745773	False	False	.	.
chrX	13745768	13745919	False	False	.	.
chrX	13746278	13746429	True	True	.	.
chrX	13746694	13746845	False	False	.	.
chrX	13748083	13748234	True	False	.	.
chrX	13752852	13753003	True	False	.	.
chrX	13753285	13753436	True	False	.	.
chrX	13754556	13754707	True	False	Mix1	stable
chrX	13755706	13755857	False	False	.	.
chrX	13756201	13756352	True	False	.	.
chrX	13757037	13757188	False	False	.	.
chrX	13757751	13757902	False	True	.	.
chrX	13758385	13758536	False	False	.	.
chrX	13759240	13759391	True	False	.	.
chrX	13759689	13759840	True	False	.	.
chrX	13760099	13760250	True	False	I2	stable
chrX	13765486	13765637	False	False	.	.
chrX	13766877	13767028	True	False	.	.
chrX	13767360	13767511	True	False	.	.
chrX	13768624	13768775	True	False	Mix1	stable
chrX	13770648	13770799	True	False	.	.
chrX	13770902	13771053	False	False	.	.
chrX	13771670	13771821	False	False	.	.
chrX	13772521	13772672	False	False	stable	stable
chrX	13772841	13772992	True	False	.	.
chrX	13773118	13773269	False	False	.	.
chrX	13774155	13774306	True	False	I2	stable
chrX	13774941	13775092	False	False	.	.
chrX	13775387	13775538	True	False	.	.
chrX	13775584	13775735	True	False	I1	stable
chrX	13775840	13775991	True	False	.	.
chrX	13776427	13776578	True	False	.	.
chrX	13777577	13777728	True	False	.	.
chrX	13778540	13778691	False	False	.	.
chrX	13779647	13779798	True	False	.	.
chrX	13781002	13781153	False	False	.	.
chrX	13781469	13781620	True	False	.	.
chrX	13782083	13782234	True	False	.	.
chrX	13783286	13783437	True	True	I2	Mix4
chrX	13783684	13783835	True	True	.	.
chrX	13784374	13784525	True	False	.	.
chrX	13784678	13784829	True	True	.	.
chrX	13785366	13785517	False	False	stable	stable
chrX	13792970	13793121	True	False	.	.
chrX	13795389	13795540	False	False	.	.
chrX	13803301	13803452	True	True	.	.
chrX	13804602	13804753	True	False	Mix3	stable
chrX	13804990	13805141	False	False	.	.
chrX	13806916	13807067	False	False	.	.
chrX	13809317	13809468	False	False	.	.
chrX	13810892	13811043	False	False	.	.
chrX	13811244	13811395	False	False	.	.
chrX	13812002	13812153	True	False	N+M	stable
chrX	13812968	13813119	True	False	.	.
chrX	13815549	13815700	False	False	.	.
chrX	13818875	13819026	False	False	.	.
chrX	13833503	13833654	True	False	.	.
chrX	13841327	13841478	False	False	stable	stable
chrX	13842588	13842739	False	True	.	.
chrX	13843164	13843315	True	False	.	.
chrX	13843996	13844147	False	False	stable	stable
chrX	13846098	13846249	True	False	Mix2	stable
chrX	13847306	13847457	True	False	.	.
chrX	13849238	13849389	True	False	.	.
chrX	13850524	13850675	True	False	.	.
chrX	13850831	13850982	False	False	.	.
chrX	13851705	13851856	True	False	.	.
chrX	13852411	13852562	False	False	.	.
chrX	13858737	13858888	True	False	Mix7	stable
chrX	13864334	13864485	True	False	H	stable
chrX	13868425	13868576	True	False	.	.
chrX	13871178	13871329	True	False	.	.
chrX	13872523	13872674	True	False	.	.
chrX	13873348	13873499	True	False	N+M	stable
chrX	13873746	13873897	False	False	.	.
chrX	13875979	13876130	True	False	.	.
chrX	13876891	13877042	False	False	.	.
chrX	13877857	13878008	True	False	.	.
chrX	13881030	13881181	True	False	Mix6	stable
chrX	13881808	13881959	True	False	.	.
chrX	13882646	13882797	True	False	.	.
chrX	13883893	13884044	True	False	.	.
chrX	13884229	13884380	True	True	.	.
chrX	13885212	13885363	True	False	H	stable
chrX	13885371	13885522	True	False	Mix6	stable
chrX	13886176	13886327	True	False	.	.
chrX	13887152	13887303	True	False	.	.
chrX	13887603	13887754	True	False	I2	stable
chrX	13888459	13888610	True	False	.	.
chrX	13889153	13889304	True	False	.	.
chrX	13909872	13910023	True	False	Mix8	stable
chrX	13913680	13913831	True	False	.	.
chrX	13914391	13914542	False	False	stable	stable
chrX	13916829	13916980	True	False	.	.
chrX	13917424	13917575	True	False	Mix2	stable
chrX	13917873	13918024	False	False	.	.
chrX	13918195	13918346	False	False	stable	stable
chrX	13919662	13919813	True	True	.	.
chrX	13920564	13920715	False	False	.	.
chrX	13921116	13921267	False	False	.	.
chrX	13926128	13926279	True	True	Mix7	Mix3
chrX	13929676	13929827	True	False	G3	stable
chrX	13933422	13933573	True	True	.	.
chrX	13934273	13934424	False	True	.	.
chrX	13934941	13935092	False	False	.	.
chrX	13936891	13937042	False	False	stable	stable
chrX	13937459	13937610	True	True	.	.
chrX	13937886	13938037	False	False	.	.
chrX	13939428	13939579	False	False	.	.
chrX	13940330	13940481	False	False	.	.
chrX	13941317	13941468	False	True	.	.
chrX	13943452	13943603	False	False	.	.
chrX	13944275	13944426	True	False	.	.
chrX	13944799	13944950	False	False	.	.
chrX	13945111	13945262	True	False	.	.
chrX	13945593	13945744	True	False	Mix2	stable
chrX	13946169	13946320	False	True	.	.
chrX	13946398	13946549	False	False	.	.
chrX	13946811	13946962	True	False	G2	stable
chrX	13947277	13947428	True	False	I2	stable
chrX	13947616	13947767	False	False	.	.
chrX	13948194	13948345	True	False	.	.
chrX	13950774	13950925	True	False	.	.
chrX	13951258	13951409	True	False	.	.
chrX	13957091	13957242	True	True	Mix6	Mix3
chrX	13957420	13957571	True	True	.	.
chrX	13958529	13958680	True	False	Mix1	stable
chrX	13959425	13959576	True	False	Mix8	stable
chrX	13959842	13959993	True	False	Mix6	stable
chrX	13960485	13960636	False	False	.	.
chrX	13961488	13961639	False	True	.	.
chrX	13965248	13965399	False	True	.	.
chrX	13969252	13969403	True	False	Mix3	stable
chrX	13969608	13969759	True	False	Mix1	stable
chrX	13973124	13973275	True	False	.	.
chrX	13973841	13973992	True	False	Mix1	stable
chrX	13974448	13974599	True	False	.	.
chrX	13974733	13974884	True	False	.	.
chrX	13975371	13975522	False	False	stable	stable
chrX	13977497	13977648	True	False	Mix6	stable
chrX	13978032	13978183	True	False	.	.
chrX	13979920	13980071	False	False	.	.
chrX	13980507	13980658	True	False	I1	stable
chrX	13989370	13989521	True	False	.	.
chrX	13990555	13990706	True	False	.	.
chrX	13995853	13996004	True	False	Mix6	stable
chrX	14000290	14000441	True	False	I2	stable
chrX	14000466	14000617	True	False	G4	stable
chrX	14001083	14001234	False	True	.	.
chrX	14001548	14001699	False	False	stable	stable
chrX	14001945	14002096	False	True	.	.
chrX	14003027	14003178	False	False	.	.
chrX	14003581	14003732	True	False	.	.
chrX	14005431	14005582	True	False	.	.
chrX	14008190	14008341	True	False	.	.
chrX	14009078	14009229	False	True	.	.
chrX	14009542	14009693	True	True	.	.
chrX	14010536	14010687	False	True	.	.
chrX	14015778	14015929	False	False	.	.
chrX	14016775	14016926	True	False	N+M	stable
chrX	14017357	14017508	True	False	.	.
chrX	14018278	14018429	True	False	Mix1	stable
chrX	14020538	14020689	True	False	.	.
chrX	14024543	14024694	True	True	Mix6	I+H [1]
chrX	14025764	14025915	False	False	.	.
chrX	14026961	14027112	True	False	.	.
chrX	14028573	14028724	True	False	N+M	stable
chrX	14030604	14030755	True	False	.	.
chrX	14031187	14031338	True	False	.	.
chrX	14032084	14032235	False	False	.	.
chrX	14032599	14032750	True	False	.	.
chrX	14035469	14035620	False	True	.	.
chrX	14039556	14039707	True	False	Mix2	stable
chrX	14039784	14039935	True	False	Mix2	stable
chrX	14040759	14040910	False	False	.	.
chrX	14041693	14041844	False	False	.	.
chrX	14044427	14044578	True	False	.	.
chrX	14045398	14045549	True	False	.	.
chrX	14047630	14047781	True	False	.	.
chrX	14052778	14052929	False	False	.	.
chrX	14054063	14054214	True	True	.	.
chrX	14054782	14054933	True	False	.	.
chrX	14056565	14056716	False	False	.	.
chrX	14057158	14057309	True	True	.	.
chrX	14062771	14062922	False	False	.	.
chrX	14063909	14064060	False	False	.	.
chrX	14065441	14065592	True	False	.	.
chrX	14068726	14068877	True	True	.	.
chrX	14069560	14069711	True	False	H	stable
chrX	14071003	14071154	True	False	G1	stable
chrX	14072156	14072307	True	True	.	.
chrX	14079099	14079250	True	False	.	.
chrX	14084068	14084219	False	False	.	.
chrX	14084352	14084503	False	False	stable	stable
chrX	14098318	14098469	True	False	.	.
chrX	14098703	14098854	True	False	Mix6	stable
chrX	14102053	14102204	True	False	Mix2	stable
chrX	14102364	14102515	False	False	.	.
chrX	14104562	14104713	False	False	.	.
chrX	14113130	14113281	False	False	.	.
chrX	14115520	14115671	True	False	G3	stable
chrX	14118809	14118960	False	False	.	.
chrX	14119114	14119265	True	False	.	.
chrX	14122355	14122506	False	False	.	.
chrX	14125954	14126105	True	False	G4	stable
chrX	14127345	14127496	True	False	Mix6	stable
chrX	14134881	14135032	True	False	.	.
chrX	14135147	14135298	True	True	G2	I+H [1]
chrX	14136522	14136673	False	False	.	.
chrX	14136884	14137035	True	True	.	.
chrX	14139202	14139353	True	False	.	.
chrX	14141388	14141539	True	False	Mix6	stable
chrX	14141675	14141826	True	False	Mix6	stable
chrX	14144548	14144699	True	False	.	.
chrX	14145735	14145886	True	False	.	.
chrX	14146232	14146383	True	False	.	.
chrX	14146836	14146987	True	False	.	.
chrX	14147330	14147481	True	False	Mix3	stable
chrX	14149850	14150001	False	True	.	.
chrX	14153528	14153679	True	False	.	.
chrX	14154606	14154757	True	False	.	.
chrX	14160599	14160750	True	False	.	.
chrX	14162009	14162160	True	False	.	.
chrX	14162466	14162617	False	False	.	.
chrX	14165903	14166054	False	False	.	.
chrX	14169159	14169310	False	False	.	.
chrX	14169686	14169837	False	False	stable	stable
chrX	14170961	14171112	False	False	.	.
chrX	14173134	14173285	False	False	.	.
chrX	14173450	14173601	True	False	Mix6	stable
chrX	14173923	14174074	False	False	stable	stable
chrX	14175523	14175674	True	False	H	stable
chrX	14182925	14183076	True	False	.	.
chrX	14186484	14186635	True	False	Mix7	stable
chrX	14190836	14190987	True	False	.	.
chrX	14192480	14192631	False	False	.	.
chrX	14194279	14194430	True	False	.	.
chrX	14194745	14194896	True	True	.	.
chrX	14196221	14196372	True	False	.	.
chrX	14197195	14197346	False	False	.	.
chrX	14200060	14200211	True	False	.	.
chrX	14200297	14200448	True	False	G3	stable
chrX	14201101	14201252	True	False	G4	stable
chrX	14202947	14203098	True	False	.	.
chrX	14206368	14206519	True	False	.	.
chrX	14206858	14207009	True	False	.	.
chrX	14207944	14208095	True	True	I2	I
chrX	14211247	14211398	True	False	.	.
chrX	14213330	14213481	True	False	.	.
chrX	14214064	14214215	True	False	.	.
chrX	14214579	14214730	True	False	I1	stable
chrX	14215489	14215640	False	False	.	.
chrX	14224065	14224216	True	False	.	.
chrX	14225359	14225510	True	False	G4	stable
chrX	14228855	14229006	True	True	.	.
chrX	14229262	14229413	True	False	.	.
chrX	14231508	14231659	True	True	.	.
chrX	14232058	14232209	True	False	.	.
chrX	14236235	14236386	True	False	.	.
chrX	14238337	14238488	False	False	stable	stable
chrX	14243619	14243770	True	False	.	.
chrX	14244558	14244709	False	False	stable	stable
chrX	14247503	14247654	True	False	G3	stable
chrX	14255983	14256134	True	True	Mix8	Mix1
chrX	14269268	14269419	True	False	N+M	stable
chrX	14284948	14285099	False	True	.	.
chrX	14286348	14286499	False	False	.	.
chrX	14287553	14287704	True	False	.	.
chrX	14287942	14288093	True	False	.	.
chrX	14290986	14291137	False	False	.	.
chrX	14291681	14291832	False	False	.	.
chrX	14292566	14292717	True	False	N+M	stable
chrX	14292844	14292995	True	False	.	.
chrX	14293317	14293468	False	False	.	.
chrX	14297253	14297404	True	False	Mix2	stable
chrX	14303248	14303399	True	False	H	stable
chrX	14311468	14311619	True	False	.	.
chrX	14312436	14312587	True	False	Mix2	stable
chrX	14313498	14313649	False	False	stable	stable
chrX	14319139	14319290	True	False	.	.
chrX	14320721	14320872	True	False	H	stable
chrX	14320900	14321051	True	False	H	stable
chrX	14321361	14321512	True	False	Mix3	stable
chrX	14322819	14322970	True	False	.	.
chrX	14324397	14324548	True	False	.	.
chrX	14327453	14327604	True	False	Mix5	stable
chrX	14329352	14329503	True	False	.	.
chrX	14330718	14330869	True	False	.	.
chrX	14334212	14334363	True	False	.	.
chrX	14335694	14335845	True	False	.	.
chrX	14336468	14336619	True	False	.	.
chrX	14337017	14337168	True	False	.	.
chrX	14338925	14339076	True	True	.	.
chrX	14341022	14341173	True	False	Mix2	stable
chrX	14347586	14347737	True	False	G3	stable
chrX	14349737	14349888	False	False	stable	stable
chrX	14355110	14355261	True	False	.	.
chrX	14356955	14357106	False	True	.	.
chrX	14357433	14357584	False	False	.	.
chrX	14359618	14359769	True	False	.	.
chrX	14362814	14362965	True	False	.	.
chrX	14370984	14371135	False	False	.	.
chrX	14377529	14377680	True	False	.	.
chrX	14380200	14380351	False	True	.	.
chrX	14382371	14382522	False	False	.	.
chrX	14396342	14396493	False	False	stable	stable
chrX	14408056	14408207	True	False	.	.
chrX	14413051	14413202	False	False	stable	stable
chrX	14415764	14415915	True	False	Mix7	stable
chrX	14421636	14421787	True	True	Mix7	Mix1
chrX	14423454	14423605	False	True	.	.
chrX	14424722	14424873	True	True	G1	Mix1
chrX	14432320	14432471	True	False	.	.
chrX	14434415	14434566	True	False	.	.
chrX	14435172	14435323	False	True	.	.
chrX	14435781	14435932	False	False	.	.
chrX	14436112	14436263	True	False	.	.
chrX	14437883	14438034	True	True	.	.
chrX	14447541	14447692	True	False	Mix5	stable
chrX	14451852	14452003	False	False	.	.
chrX	14453775	14453926	False	False	stable	stable
chrX	14459014	14459165	True	False	.	.
chrX	14476715	14476866	True	False	I1	stable
chrX	14477056	14477207	True	False	.	.
chrX	14477395	14477546	True	False	.	.
chrX	14478276	14478427	True	False	.	.
chrX	14478825	14478976	True	False	.	.
chrX	14480256	14480407	True	False	Mix2	stable
chrX	14481678	14481829	True	False	.	.
chrX	14486517	14486668	True	False	.	.
chrX	14487413	14487564	True	False	.	.
chrX	14488064	14488215	True	False	.	.
chrX	14489930	14490081	True	False	Mix6	stable
chrX	14490718	14490869	True	False	.	.
chrX	14491212	14491363	True	False	.	.
chrX	14494945	14495096	True	False	.	.
chrX	14495285	14495436	True	False	Mix3	stable
chrX	14496573	14496724	True	False	.	.
chrX	14499934	14500085	True	False	.	.
chrX	14500323	14500474	True	False	.	.
chrX	14500487	14500638	True	False	.	.
chrX	14500762	14500913	True	False	.	.
chrX	14500959	14501110	True	False	.	.
chrX	14502079	14502230	False	False	.	.
chrX	14502359	14502510	False	False	.	.
chrX	14502744	14502895	True	False	.	.
chrX	14503339	14503490	True	False	.	.
chrX	14503863	14504014	False	False	stable	stable
chrX	14504145	14504296	True	False	.	.
chrX	14504365	14504516	True	False	Mix4	stable
chrX	14505427	14505578	True	False	.	.
chrX	14505996	14506147	False	False	stable	stable
chrX	14508050	14508201	True	False	.	.
chrX	14508886	14509037	True	False	.	.
chrX	14513527	14513678	True	False	Mix6	stable
chrX	14513955	14514106	False	False	.	.
chrX	14515087	14515238	True	True	I2	I+H [2]
chrX	14515502	14515653	False	False	.	.
chrX	14516040	14516191	False	False	.	.
chrX	14516286	14516437	False	False	.	.
chrX	14516550	14516701	True	False	Mix8	stable
chrX	14517175	14517326	True	False	.	.
chrX	14517917	14518068	True	False	.	.
chrX	14524973	14525124	True	False	Mix1	stable
chrX	14525449	14525600	True	False	.	.
chrX	14525745	14525896	True	False	.	.
chrX	14526087	14526238	False	False	.	.
chrX	14526476	14526627	True	False	.	.
chrX	14533020	14533171	False	True	.	.
chrX	14534409	14534560	True	True	.	.
chrX	14535909	14536060	True	False	.	.
chrX	14537255	14537406	True	False	Mix8	stable
chrX	14537597	14537748	True	False	I1	stable
chrX	14538167	14538318	True	False	.	.
chrX	14538819	14538970	True	True	.	.
chrX	14539485	14539636	True	False	.	.
chrX	14544967	14545118	True	False	Mix7	stable
chrX	14554091	14554242	False	True	.	.
chrX	14555350	14555501	False	False	.	.
chrX	14555644	14555795	True	False	.	.
chrX	14556563	14556714	True	False	Mix3	stable
chrX	14557402	14557553	True	False	Mix1	stable
chrX	14558086	14558237	True	False	.	.
chrX	14558567	14558718	False	False	.	.
chrX	14559132	14559283	False	True	.	.
chrX	14559654	14559805	False	False	.	.
chrX	14560284	14560435	False	False	.	.
chrX	14560886	14561037	False	False	.	.
chrX	14561449	14561600	True	False	.	.
chrX	14561677	14561828	True	False	.	.
chrX	14562265	14562416	True	False	.	.
chrX	14562719	14562870	True	False	.	.
chrX	14563018	14563169	True	False	.	.
chrX	14563913	14564064	True	False	.	.
chrX	14565316	14565467	True	False	.	.
chrX	14565780	14565931	False	True	.	.
chrX	14566179	14566330	False	False	.	.
chrX	14568391	14568542	False	True	.	.
chrX	14568623	14568774	False	True	.	.
chrX	14571198	14571349	True	False	.	.
chrX	14571353	14571504	True	False	Mix5	stable
chrX	14575974	14576125	True	True	.	.
chrX	14576424	14576575	False	False	.	.
chrX	14577675	14577826	True	True	H	I+H [2]
chrX	14580911	14581062	False	False	stable	stable
chrX	14581445	14581596	True	True	H	I+H [2]
chrX	14584291	14584442	True	False	.	.
chrX	14589152	14589303	True	True	G4	I
chrX	14589525	14589676	True	True	G4	I+H [2]
chrX	14602264	14602415	False	False	.	.
chrX	14602712	14602863	True	False	Mix2	stable
chrX	14607819	14607970	False	True	.	.
chrX	14608129	14608280	True	False	H	stable
chrX	14608565	14608716	True	False	.	.
chrX	14609589	14609740	True	True	.	.
chrX	14609996	14610147	False	False	.	.
chrX	14610438	14610589	True	False	.	.
chrX	14611108	14611259	True	False	Mix8	stable
chrX	14621320	14621471	True	False	.	.
chrX	14633804	14633955	True	False	.	.
chrX	14635650	14635801	True	False	.	.
chrX	14635803	14635954	True	False	.	.
chrX	14636683	14636834	True	False	Mix4	stable
chrX	14637504	14637655	True	False	Mix6	stable
chrX	14638642	14638793	True	False	.	.
chrX	14639896	14640047	True	False	.	.
chrX	14641508	14641659	False	False	.	.
chrX	14644993	14645144	True	True	.	.
chrX	14649243	14649394	True	False	.	.
chrX	14653556	14653707	True	True	Mix4	Mix2
chrX	14654541	14654692	True	False	.	.
chrX	14655284	14655435	True	False	.	.
chrX	14656665	14656816	True	False	.	.
chrX	14659492	14659643	True	False	.	.
chrX	14661369	14661520	True	False	.	.
chrX	14661980	14662131	False	False	.	.
chrX	14663748	14663899	True	False	G3	stable
chrX	14669881	14670032	False	True	.	.
chrX	14671503	14671654	True	False	Mix4	stable
chrX	14673886	14674037	True	True	N+M	Mix2
chrX	14679003	14679154	True	True	.	.
chrX	14680498	14680649	True	True	.	.
chrX	14683350	14683501	False	False	.	.
chrX	14684448	14684599	True	False	Mix1	stable
chrX	14688677	14688828	True	False	.	.
chrX	14690324	14690475	True	False	.	.
chrX	14693113	14693264	True	False	N+M	stable
chrX	14694665	14694816	True	False	.	.
chrX	14699914	14700065	True	False	Mix4	stable
chrX	14701398	14701549	True	False	Mix7	stable
chrX	14705005	14705156	False	False	.	.
chrX	14705653	14705804	False	False	.	.
chrX	14706658	14706809	False	False	.	.
chrX	14706974	14707125	True	False	.	.
chrX	14707612	14707763	False	True	.	.
chrX	14708282	14708433	True	False	Mix2	stable
chrX	14709699	14709850	True	False	Mix3	stable
chrX	14710108	14710259	False	False	.	.
chrX	14711205	14711356	True	False	Mix6	stable
chrX	14715534	14715685	True	False	.	.
chrX	14717845	14717996	True	False	.	.
chrX	14718243	14718394	False	False	.	.
chrX	14724997	14725148	False	False	.	.
chrX	14727909	14728060	True	False	.	.
chrX	14728113	14728264	True	False	.	.
chrX	14729393	14729544	True	False	Mix1	stable
chrX	14731901	14732052	True	False	Mix1	stable
chrX	14734089	14734240	False	False	.	.
chrX	14735319	14735470	True	True	.	.
chrX	14736310	14736461	False	False	.	.
chrX	14736967	14737118	False	False	.	.
chrX	14737250	14737401	False	True	.	.
chrX	14737454	14737605	False	True	.	.
chrX	14737707	14737858	False	False	.	.
chrX	14737929	14738080	False	False	.	.
chrX	14738373	14738524	False	False	.	.
chrX	14740011	14740162	True	False	Mix1	stable
chrX	14743228	14743379	True	False	.	.
chrX	14743640	14743791	True	False	.	.
chrX	14744519	14744670	True	True	H	I+H [1]
chrX	14745223	14745374	True	False	H	stable
chrX	14745620	14745771	True	False	.	.
chrX	14746994	14747145	False	False	stable	stable
chrX	14749716	14749867	False	True	.	.
chrX	14752218	14752369	True	False	Mix6	stable
chrX	14753581	14753732	True	False	Mix2	stable
chrX	14755853	14756004	True	True	.	.
chrX	14756655	14756806	False	False	.	.
chrX	14757667	14757818	True	False	.	.
chrX	14758057	14758208	True	False	.	.
chrX	14759694	14759845	True	False	.	.
chrX	14760996	14761147	True	False	Mix4	stable
chrX	14761398	14761549	True	True	.	.
chrX	14767918	14768069	True	False	.	.
chrX	14769084	14769235	True	True	.	.
chrX	14770396	14770547	True	False	.	.
chrX	14771732	14771883	True	True	Mix3	I+H [2]
chrX	14773359	14773510	True	False	Mix4	stable
chrX	14775109	14775260	True	False	.	.
chrX	14776388	14776539	True	False	.	.
chrX	14779078	14779229	True	True	.	.
chrX	14779210	14779361	True	False	.	.
chrX	14780272	14780423	True	False	.	.
chrX	14780557	14780708	True	True	.	.
chrX	14783343	14783494	True	False	.	.
chrX	14783683	14783834	True	True	.	.
chrX	14785256	14785407	False	False	.	.
chrX	14786520	14786671	False	True	.	.
chrX	14786968	14787119	True	False	.	.
chrX	14787356	14787507	True	True	.	.
chrX	14787639	14787790	True	True	.	.
chrX	14790459	14790610	True	False	Mix3	stable
chrX	14791605	14791756	False	True	.	.
chrX	14793403	14793554	False	True	.	.
chrX	14804333	14804484	True	False	.	.
chrX	14804717	14804868	True	False	.	.
chrX	14805429	14805580	True	True	.	.
chrX	14807174	14807325	False	False	.	.
chrX	14808934	14809085	False	False	.	.
chrX	14810015	14810166	True	True	.	.
chrX	14810767	14810918	False	False	stable	stable
chrX	14811205	14811356	True	False	.	.
chrX	14813408	14813559	True	False	.	.
